M_CH3OH,x_CH3OH,ET
0.1862620136112922,0.9932261980407764,0.22073912918875901
0.2884268154886621,0.5509843386781375,0.14576573155552508
0.4067752240882114,0.9963339599892616,0.0520316389967628
0.46971988009255045,0.9947676987859777,0.43479371566857294
0.3584870571090754,0.9978064726782898,0.19505645127286922
0.779326692375978,0.9968897710738245,0.41552472467323864
0.6347193375342947,0.9150410509962443,0.4738265417562928
0.2705522367709297,0.9865288044530549,0.11876534480169823
0.59782273181244,0.9945190915547026,0.4183925624743715
0.4836819042110766,0.7202217532340496,0.20548826486180208
0.5194218372444144,0.9979281520561887,0.22074058539820077
0.5893156887439983,0.9941659894988775,0.6189392210859742
0.33658793344977667,0.9981546738142832,0.2652193716262621
0.44544552024061007,0.7736376191239198,0.2360064983541527
0.11319246616445619,0.99228036224568,0.2220786411658132
0.5638733229978997,0.9932428643570204,0.39616702870515685
0.44464902000921414,0.3747350629433186,0.2034489398484761
0.6253260854793432,0.9972894953392004,0.4374111822304608
0.44808152190241274,0.9929942760863641,0.17826605644275442
0.22237927439851796,0.9948614331088803,0.1947601760093812
0.30336909900754183,0.9887376654643669,0.4394351170645684
0.07921579404286276,0.9737957086313498,0.05518904546924147
0.43850080517838597,0.9968974167768849,0.18096856406885045
0.5773709444123295,0.9928549884734716,0.2631496897273652
0.6204658518034626,0.5896282490294198,0.49513125313666373
0.5616406397472224,0.9979000393154676,0.43284075929059995
0.5252178020863709,0.9075741165544657,0.32042138526565844
0.46606883154483186,0.9975895906151224,0.4110619615065161
0.45828790018601145,0.9324524306874606,0.3122140425912807
0.09346209914613887,0.9898350243854959,0.014176835246061628
0.2954902522607676,0.9886517084132997,0.25705515646562205
0.04501332467092009,0.9661340293689922,0.046803150898174634
0.6248674439441848,0.9961166177851062,0.3968969632783361
0.4239749629603605,0.993085987217069,0.4781341384367359
0.20978868786913818,0.9945439870422434,0.1637230268645409
0.3690302598420027,0.9931383383731698,0.19307427098082183
0.2479243644171047,0.9923821240633128,0.0867733468289538
0.5869051539665315,0.9978906495332096,0.41796302245457195
0.5430312396361575,0.714336424802491,0.35144819154882667
0.15902536031791367,0.9885604516729172,0.20080479543604432
0.43705181035016377,0.997447429208896,0.17893923010128684
0.19124942916679677,0.9205437295238525,0.08259451246226743
0.21011696363873897,0.5825276844669316,0.19724242668872619
0.74944727902123,0.29680491596924763,0.37842134569989727
0.17842647730470676,0.9335113055624629,0.1939976815167492
0.6038682428637477,0.8484352245818962,0.4130578716743186
0.3711524013935196,0.9930518038129998,0.40698752740887856
0.43226217799784267,0.6871538415085621,0.27760485939890556
0.6611381488431463,0.9955760325766938,0.19603041240638572
0.5190129859810588,0.3939744302246304,0.106215419052693
0.08283678343957782,0.9715163950152037,0.05150235697889913
0.4611982571868878,0.9971007490876345,0.26722722256034215
0.5411262371388299,0.8405235790967114,0.3963269512166845
0.5272392122375036,0.9925739868829229,0.2645712272095486
0.1010678419143122,0.9640251090051148,0.06841706537783104
0.3763698247931267,0.9884273637542089,0.29892845325796924
0.668108295906012,0.6841513381197328,0.44298003278171716
0.21647780802337052,0.9891377944481656,0.3714704742775673
0.7081935406576179,0.9202947719488221,0.37420207666016125
0.4503859808482186,0.998137913346165,0.3968300340071096
0.3067800764013913,0.9927778707141413,0.4104022003193556
0.5897868160490474,0.5105616137389288,0.1711880309895036
0.8492218497089924,0.9972837116161337,0.4244621847668125
0.33127965937402176,0.9138471592084876,0.20099741636031823
0.16176968450795043,0.9754880077749684,0.0658232598744822
0.2420894913611898,0.9984779958146859,0.07637779152625057
0.1537805163215839,0.9864901124807977,0.21915266259778962
0.10556663519738532,0.9685917691434482,0.05970229891813322
0.1814156622451279,0.5219146838123081,0.1352748381422936
0.2343096871685248,0.4665443076598257,0.1116368084012399
0.4563701503768801,0.9960361769564317,0.4447609392424209
0.47276219757368376,0.9938057150466666,0.3463334640346717
0.04536116768814803,0.9659158568470774,0.4314657098096786
0.21361342905449635,0.9856958863523639,0.12702225878863307
0.5728339893567587,0.5701247171778501,0.33294425123358506
0.5688947777541568,0.9967695439247397,0.46460637837538965
0.418540404899832,0.9979046697020013,0.2756833748921874
0.3896114869237113,0.9965185451017973,0.2712453434811958
0.18324259188984982,0.9838236109758183,0.08167734604611707
0.2798705846250574,0.9950834402584918,0.21647665760862153
0.41544618576337133,0.9927279659923582,0.3913886085127798
0.7191191740866849,0.5299213983903963,0.389618665248473
0.5852719238497772,0.9181036787143604,0.25770066456112284
0.4809142087774253,0.9963634353702122,0.4404022468671237
