"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","C","S_6","activation","arquitetura","background_k","batch_size","descartadas","early_stopping","epochs","epsilon","eval_split","explainer","inputs_selecionados","k","kernel","learning_rate","loss","max_depth","metodo_selecao","min_samples_split","n_estimators","n_eval","n_layers","n_neurons","optimizer","output","random_state","P1_contrib_max","T2_contrib_max","ann_runtime_max_s","checklist_passou","n_anomalias_heatmap","runtime_seconds","shap_mean_BRC1","shap_mean_BRC2","shap_mean_P1","shap_mean_RFF","shap_mean_RRC1","shap_mean_RRC2","shap_mean_T1","shap_mean_T2","test_mae","test_mse","test_r2","train_mae","train_mse","train_r2","val_mae","val_mse","val_r2","delta_r2_medio","output","model","ic_sup","ic_inf","equivalente_a_baseline","fase","k","diag.cobertura","phase","diag.D-E3-05","diag.D-E3-02"
"2026-05-17 13:48:28","14ms","2525d110810745e4afb7bf4f694e1a1b","SVR_M_CH3OH_k6","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","1","","","SVR","","","","","","0.01","","","['T1', 'RRC1', 'BRC1', 'RRC2', 'BRC2', 'RFF']","6","rbf","","","","shap_global_topk","","","","","","","M_CH3OH","42","","","","","","","","","","","","","","","292.5346515047303","178403.78653570006","0.9764030583502089","217.73105477771625","103576.92598071454","0.9873009578287149","297.84362067536847","191297.42214980442","0.9763734410103084","0.006920","M_CH3OH","SVR","0.015121","'-0.000125","True","retreino","6","","","",""
"2026-05-17 13:48:18","14ms","010fdc67ee784b90ad43b817b91a5bbf","XGBoost_ET_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","XGBoost","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","0.1","","3","shap_global_topk","","300","","","","","ET","42","","","","","","","","","","","","","","","2443.7581279444144","13391696.806437576","0.9613872549836665","1308.6532395055672","2968101.1804812006","0.9894526885927197","2158.9005124863274","8629077.861254575","0.9649046382926084","0.002291","ET","XGBoost","0.011946","'-0.007536","True","retreino","5","","","",""
"2026-05-17 13:48:16","14ms","cc80cb9e2710451da8638aa179f622b1","XGBoost_x_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","XGBoost","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","0.05","","5","shap_global_topk","","300","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.01556912796840798","0.0007710487750672955","0.8671719452591966","0.005511511977877514","0.00008737949563932634","0.9859736288625643","0.015980592019639726","0.0007420618652683531","0.8760302170621522","0.080854","x_CH3OH","XGBoost","0.144411","0.036716","False","retreino","5","","","",""
"2026-05-17 13:48:14","14ms","69e36c1e30a5446c83d00d84d14b0fe3","XGBoost_M_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","XGBoost","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","0.05","","3","shap_global_topk","","300","","","","","M_CH3OH","42","","","","","","","","","","","","","","","736.5072288591795","937491.5222875301","0.8760007666980438","582.484305676891","605661.8250404614","0.9257428719292325","714.5426101071927","825475.5307220062","0.8980480442340849","0.085896","M_CH3OH","XGBoost","0.118847","0.058257","False","retreino","5","","","",""
"2026-05-17 13:48:12","18ms","c8eb6088f8cb41b881017d4807992794","RF_ET_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","RF","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","","","None","shap_global_topk","","200","","","","","ET","42","","","","","","","","","","","","","","","3085.363014595419","24064994.327502917","0.9306125651425519","1012.2823466887365","2299016.500644207","0.9918303179412371","2524.6161491374974","12634683.474146558","0.9486134215366661","'-0.006404","ET","RF","0.000805","'-0.014314","True","retreino","5","","","",""
"2026-05-17 13:48:10","20ms","b2ebf62c73ad43d3b9394cd03e74cd05","RF_x_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","RF","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","","","None","shap_global_topk","","200","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.01651773060836595","0.0008592073585052182","0.8519849252866377","0.005796148965938387","0.00011375472113342933","0.9817398129208831","0.01611191647320542","0.0007984767918092367","0.8666054689042627","0.050806","x_CH3OH","RF","0.098487","0.017373","False","retreino","5","","","",""
"2026-05-17 13:48:08","17ms","53b3858a1ccb442fb369a3959e43d858","RF_M_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","RF","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","","","None","shap_global_topk","","100","","","","","M_CH3OH","42","","","","","","","","","","","","","","","778.1824198192377","1206683.2895463589","0.8403955671226434","308.1595276819673","174698.5783683119","0.9785810923334815","740.1268507403732","965877.8168284715","0.8807073876914984","0.075729","M_CH3OH","RF","0.109045","0.045131","False","retreino","5","","","",""
"2026-05-17 13:48:07","14ms","7612b2f21a5a49dfb6c9547644b5f441","DT_ET_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","DT","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","","","10","shap_global_topk","5","","","","","","ET","42","","","","","","","","","","","","","","","4153.75285561845","32460592.05096837","0.9064052463209336","1352.705999057486","3913270.6371064135","0.9860939767478426","4040.536037898282","33520926.704759307","0.8636668869621894","'-0.023188","ET","DT","'-0.002998","'-0.050877","True","retreino","5","","","",""
"2026-05-17 13:48:07","14ms","41666dae3c8b4746a9347fd7d6c95776","DT_x_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","DT","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","","","5","shap_global_topk","10","","","","","","x_CH3OH","42","","","","","","","","","","","","","","","0.023836722411457855","0.0018359584590957228","0.6837206690519368","0.016157392744437348","0.0008215459393050122","0.8681234291084753","0.021451580403552193","0.0014982967330742837","0.7496926746012819","0.110180","x_CH3OH","DT","0.234334","0.008065","False","retreino","5","","","",""
"2026-05-17 13:48:06","13ms","f4477ff81f00452ba85ee09cb7d9b2ff","DT_M_CH3OH_k5","NOTEBOOK","3.3_reduzido_sklearn.ipynb","lorenzoferreira","FINISHED","","","","DT","","","","","","","","","['BRC1', 'RRC1', 'RFF', 'RRC2', 'T1']","5","","","","10","shap_global_topk","10","","","","","","M_CH3OH","42","","","","","","","","","","","","","","","1140.4069744174747","2635235.8126840577","0.6514451463567895","521.0014827687502","505930.86872770824","0.9379703792433042","1087.4645197110988","2151638.379349701","0.7342577305909501","0.121352","M_CH3OH","DT","0.218741","0.037771","False","retreino","5","","","",""
